Summer,Category,Constructs,Subconstructs,Instrument,Subjects,Q#,N,Variable Name,Trigger,Order,Question,Question (Chinese),Reverse,Response rule,Response rule（Chinese）,Ans_Value,Ans1,Ans2,Ans3,Ans4,Ans5,Ans6,Ans7,Ans 1 (Chinese),Ans 2 (Chinese),Ans 3 (Chinese),Ans 4 (Chinese),Ans 5 (Chinese),Ans 6 (Chinese),Ans 7 (Chinese),,Scenario,Difficulty,notes,,,,,,,,,,
1,Background,Middle School,school,UES,P,P-Back-Midd-schoo,7,P-Back-Midd-schoo7,,P01,What is your child's school ranking last semester?,您孩子上学期的年级排名是多少？,,choose one,,"(1,2,3,4,5)",top 10%,10%-25%,25%-50%,50%-75%,75% below,,,前10%,前10%-25%,前25%-50%,前50%-75%,75%以下,,,,,Information,,,,,,,,,,,
1,Background,Middle School,Tutoring,UES,P,P-Back-Midd-Tutor,1,P-Back-Midd-Tutor1,,P01,Does your child have tutoring service outside school?,您的孩子是否参加校外补习班？,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Middle School,Tutoring,UES,P,P-Back-Midd-Tutor,2,P-Back-Midd-Tutor2,if P-Back-Midd-Tutor1=1,P01,What subject(s) does your child receive tutoring on?,您孩子补习的科目有？,,choose all that apply,多选,(1-10),Add subject list,,,,,,,Add subject list,,,,,,,,,Information,,,,,,,,,,,
1,Background,Middle School,Tutoring,UES,P,P-Back-Midd-Tutor,3,P-Back-Midd-Tutor3,If P-Back-Midd-Tutor2=10,P01,Other subject______,其他科目______,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Background,Middle School,Tutoring,UES,P,P-Back-Midd-Tutor,4,P-Back-Midd-Tutor4,,P01,What types of extra-curriculum activities does your kid participate or plan to participate in the coming school year?,在高中期间，您的孩子还打算参与哪方面的课外活动？,,choose all that apply,多选,(1-8),Add extra-curriculum list,,,,,,,Add extra-curriculum list,,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,#prompts,UES,P,P-Back-Habi-#prom,1,P-Back-Habi-#prom1,,P02,Please answer yes or no to the following questions.,下列问题，请回答是或否。,,,,,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,exercise,UES,P,P-Back-Habi-exerc,1,P-Back-Habi-exerc1,,P02,Does your child exercise regularly?,请问学生是否有经常锻炼,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,exercise,UES,P,P-Back-Habi-exerc,2,P-Back-Habi-exerc2,,P02,Do parents exercise regularly?,请问家中是否有家长经常锻炼,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,housework,UES,P,P-Back-Habi-house,1,P-Back-Habi-house1,,P02,Does your child help you with housework?,请问学生是否帮助您做家务,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,reading,UES,P,P-Back-Habi-readi,1,P-Back-Habi-readi1,,P02,Does your child have a reading habit?,请问学生是否有课外阅读的习惯,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,reading,UES,P,P-Back-Habi-readi,2,P-Back-Habi-readi2,,P02,Do parents have a reading habit?,请问家中是否有家长经常阅读,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Habit,smoking,UES,P,P-Back-Habi-smoki,1,P-Back-Habi-smoki1,,P02,Does any of the parents smoke?,请问家中是否有家长吸烟,,choose one,单选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Background,Parenting,#prompts,Parenting approach,P,P-Back-Pare-#prom,1,P-Back-Pare-#prom1,,P03,Please rate the following statement about parenting.,下面有一系列父母和孩子关系的描述。您认为每项是否符合您。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Background,Parenting,Ability to Express Love,Parenting approach,P,P-Back-Pare-Abili,1,P-Back-Pare-Abili1,,P03,I often tell my child how much I love him/her.,我常常告诉孩子我有多爱他们。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Consistency,Parenting approach,P,P-Back-Pare-Consi,1,P-Back-Pare-Consi1,,P03,I enforce discipline.,我对我的孩子赏罚分明。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Empathy,Parenting approach,P,P-Back-Pare-Empat,1,P-Back-Pare-Empat1,,P03,"When I am angry, I scold at my child.",生气的时候，我会迁怒我的孩子。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Empathy,Parenting approach,P,P-Back-Pare-Empat,2,P-Back-Pare-Empat2,,P03,"As parents, we never fight in front of the child.",作为父母我们从不在孩子面前吵架。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Engagement,Parenting approach,P,P-Back-Pare-Engag,1,P-Back-Pare-Engag1,,P03,I spent time talking with my child regularly.,我经常和我的孩子聊天。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Listening,Parenting approach,P,P-Back-Pare-Liste,1,P-Back-Pare-Liste1,,P03,I rarely ask my child what he/she thinks.,我很少问我的孩子他/她的想法。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Patience,Parenting approach,P,P-Back-Pare-Patie,1,P-Back-Pare-Patie1,,P03,I often got angry at my child.,我常常对孩子发火。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Understanding,Parenting approach,P,P-Back-Pare-Under,1,P-Back-Pare-Under1,,P03,I try to understand what my child thinks.,我尝试着了解孩子的想法。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,Understanding,Parenting approach,P,P-Back-Pare-Under,2,P-Back-Pare-Under2,,P03,I encourage my child to express his/her ideas freely.,我鼓励我的孩子自由地表达对事情的看法。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Background,Parenting,zEngagement,Parenting approach,P,P-Back-Pare-zEnga,1,P-Back-Pare-zEnga1,,P03,How much time do you spend engaging with your child every day？,您每天平均花多少时间和孩子在一起相处？,,choose one,单选,"(1,2,3,4,5)",Less than 3.5 hours,3.5-7 hours,7-10.5 hours,10.5-14 hours,More than 14 hours,,,少于3.5个小时,3.5-7个小时,7-10.5 个小时,10.5-14个小时,多于14个小时,,,,,Evaluation,"除how much time, 其他求和",,,,,,,,,,
1,Personality Traits,Big5,#prompts,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-#prom,1,P-Pers-Big5-#prom1,,P04,Please indicate how much you disagree or agree with the following statements about your child's characteristics. My child is ______.,下面有一系列关于性格的形容。请评价您的孩子是否符合每项描述。我的孩子是________。,,,,,,,,,,,,,,,,,,,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Agree,1,P-Pers-Big5-Agree1,,P04,Critical,爱挑刺的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,分组求和,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Agree,2,P-Pers-Big5-Agree2,,P04,Quarrelsome,好争论的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,reverse负数，识别reverse variable加负号,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Agree,3,P-Pers-Big5-Agree3,,P04,Sympathetic,有同情心的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,家长和学生,,,,,,,,,,
1,Personality Traits,Big5,Agreeableness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Agree,4,P-Pers-Big5-Agree4,,P04,Warm,热心的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Consc,1,P-Pers-Big5-Consc1,,P04,Dependable ,可靠的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Consc,2,P-Pers-Big5-Consc2,,P04,Self-disciplined,自律的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Consc,3,P-Pers-Big5-Consc3,,P04,Disorganized,杂乱无章的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Conscientiousness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Consc,4,P-Pers-Big5-Consc4,,P04,Careless,粗心的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Emoti,1,P-Pers-Big5-Emoti1,,P04,Anxious,焦虑的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Emoti,2,P-Pers-Big5-Emoti2,,P04,Easily upset,容易烦躁的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Emoti,3,P-Pers-Big5-Emoti3,,P04,Calm,沉着的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Emotional Stability ,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Emoti,4,P-Pers-Big5-Emoti4,,P04,Emotionally stable,情绪稳定的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Extra,1,P-Pers-Big5-Extra1,,P04,Extraverted,外向的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Extra,2,P-Pers-Big5-Extra2,,P04,Reserved,含蓄的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Extra,3,P-Pers-Big5-Extra3,,P04,Enthusiastic,热情的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Extraversion,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Extra,4,P-Pers-Big5-Extra4,,P04,Quiet,安静的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Openn,1,P-Pers-Big5-Openn1,,P04,Open to new experiences,爱尝试的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Openn,2,P-Pers-Big5-Openn2,,P04,Complex,不单调的,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Openn,3,P-Pers-Big5-Openn3,,P04,Conventional,传统的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Personality Traits,Big5,Openness,TEN ITEM PERSONALITY MEASURE,P,P-Pers-Big5-Openn,4,P-Pers-Big5-Openn4,,P04,Conservative ,保守的,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Evaluation,,,,,,,,,,,
1,Disability in Learning,ADHD,#prompts,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-#prom,1,P-Disa-ADHD-#prom1,,P05,How often do you observe the following behaviors in your child?,请评价您的孩子有下列行为的频率。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,1,P-Disa-ADHD-Inatt1,,P05,Fails to give close attention to details or makes careless mistakes in schoolwork.,粗心大意，在作业考试中犯不该犯的错。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,"HI: Girls: >10, HI. Between 6 – 10, mild HI. <6, good.
       Boys: >11, HI. Between 8 – 11, mild HI. <8, good.
IA:  Girls: >12, HI. Between 9 – 12, mild HI. <9, good.
     Boys: >15, HI. Between 11 – 15, mild HI. <11, good.",,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,2,P-Disa-ADHD-Inatt2,,P05,Has difficulty sustaining attention in tasks or play activities.,做事不能持久，常从一项活动转向另一项活动。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,http://pcptoolkit.beaconhealthoptions.com/wp-content/uploads/2016/01/cms-quality-child_adhd_rating_scale_screener.pdf,,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,3,P-Disa-ADHD-Inatt3,,P05,Does not seem to listen when spoken to directly.,直接对他/她说话时会似听非听。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,"for ADHD, [1,2]=0; [3] = 1, [4] = 2, [5]=3, and the cutoff is the same with original survey",,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,4,P-Disa-ADHD-Inatt4,,P05,Does not follow through on instructions and fails to finish work.,不守纪律，不能完成要求的任务。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,,,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,5,P-Disa-ADHD-Inatt5,,P05,Has difficulty organizing tasks and activities.,在安排或计划事情上感到吃力。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,,,,,,,,,,,
1,Disability in Learning,ADHD,Inattention,ADHD Rating Scale-IV: Home Version,P,P-Disa-ADHD-Inatt,6,P-Disa-ADHD-Inatt6,,P05,"Avoids tasks (eg, schoolwork, homework) that require sustained mental effort.",逃避需要保持注意力的任务，如做作业。,,choose one,单选,"(0,0,1,2,3）",Never,Rarely,Sometimes,Often,Always,,,从不,很少,有时,经常,总是,,,,,Evaluation,,,,,,,,,,,
